,收盘价,开盘价,最高价,最低价,持仓量,持仓量变动,成交量,家人多头席位数,家人空头席位数,家人多头持仓量,家人空头持仓量,机构多头席位数,机构空头席位数,机构多头持仓量,机构空头持仓量,ma5,ma10,ma20,diff5_10,diff5_20,DKX,MADKX,成交量MA10,成交量放大信号,IV上涨信号,ATRMA14,ATR60D60pct,推荐止损宽度,家人净多头席位,家人净多头持仓量,机构净多头席位,机构净多头持仓量,持仓量变幅,CB_index,IV,IV_pct,趋势横截面分位数,趋势历史分位数,CB_index历史分位数
20240506,549.0229,544.0038,549.1782,542.8937,408314.0,1939.0,177380.0,2.0,-1.0,4316.0,0.0,3.0,0.0,25510.0,0.0,552.92418,555.98004,557.03222,-3.055860000000052,-4.108040000000074,557.45625,556.7549706666666,399136.7,,,2.190794711736875,1.257353219871782,3.448147931608657,1.0,4316.0,3.0,25510.0,0.00474879626953766,-0.2916451029932582,,,0.411,0.3653,0.172
20240507,550.6757,550.3341,552.8733,549.6536,409880.0,1566.0,245065.0,2.0,0.0,4673.0,0.0,3.0,0.0,26227.0,0.0,552.53592,554.3726899999999,557.7921100000001,-1.836769999999888,-5.256190000000061,556.8699673809525,557.2758653492064,368001.6,,,2.050489280695502,1.257353219871782,3.307842500567284,2.0,4673.0,3.0,26227.0,0.003820630428418074,-0.1844026148279328,,,0.3836,0.344,0.416
20240508,549.7764,549.8704,551.7366,547.9753,409499.0,-381.0,229342.0,2.0,0.0,4913.0,0.0,3.0,0.0,26116.0,0.0,551.11018,552.38482,558.16749,-1.274639999999977,-7.05731000000003,556.079300952381,557.437595984127,322587.1,,,1.741343370139457,1.257353219871782,2.998696590011239,2.0,4913.0,3.0,26116.0,-0.0009304052024547069,-0.2405628597070198,,,0.3425,0.264,0.268
20240509,549.0252,550.2274,551.0764,548.4825,403714.0,-5785.0,216140.0,1.0,-1.0,4970.0,0.0,3.0,0.0,24349.0,0.0,550.14076,551.31636,557.841115,-1.175600000000031,-7.700354999999945,555.2982958730158,557.324420595238,301469.0,,,1.570531165453803,1.257353219871782,2.827884385325586,0.0,4970.0,3.0,24349.0,-0.014329451047028341,-0.2877027324627719,,,0.3014,0.1787,0.178
20240510,562.3461,551.0927,562.3885,549.3663,420492.0,16778.0,349500.0,0.0,-2.0,1791.0,0.0,3.0,0.0,29281.0,0.0,552.16926,552.9195900000001,558.06826,-0.7503300000000763,-5.899000000000001,555.3307768253969,557.1460087698413,287037.7,419400.0,0.186415,1.623417489662842,1.300037650573219,2.92345514023606,-2.0,1791.0,3.0,29281.0,0.03990087801908241,-0.4334572417980044,,,0.3425,0.2667,0.028
20240513,558.6901,561.0754,563.2484,558.1084,418140.0,-2352.0,333753.0,1.0,-1.0,3179.0,-638.0,3.0,0.0,32071.0,0.0,554.1027,553.51344,558.0136150000001,0.5892600000000812,-3.910915000000045,555.5076112698413,556.9418011111111,279829.6,,,1.539821005162744,1.300037650573219,2.839858655735963,0.0,2541.0,3.0,32071.0,-0.0056249103171186685,-0.349580146465814,,,0.3014,0.1773,0.103
20240514,555.9373,558.2699,558.9338,555.6231,414257.0,-3883.0,226700.0,1.0,-1.0,4906.0,0.0,3.0,0.0,30640.0,0.0,555.15502,553.84547,557.997075,1.309550000000058,-2.842054999999959,555.3202442063492,556.6880406904762,266754.3,,,1.406350362869748,1.300037650573219,2.706388013442966,0.0,4906.0,3.0,30640.0,-0.00937340829485078,-0.2945394710747187,,,0.4932,0.384,0.17
20240515,560.1986,558.0079,561.0293,557.4072,418306.0,4049.0,244642.0,1.0,-1.0,3543.0,0.0,3.0,0.0,32465.0,0.0,557.23946,554.17482,557.4313050000001,3.064640000000054,-0.1918450000000576,555.4871242857142,556.4097660793651,254383.5,,,1.309145873513581,1.300037650573219,2.6091835240868,0.0,3543.0,3.0,32465.0,0.009679516908674511,-0.3979370066661454,,,0.5068,0.4813,0.05
20240516,565.6293,562.7974,568.2415,558.7599,420826.0,2520.0,359323.0,1.0,-1.0,3081.0,-527.0,3.0,0.0,32192.0,0.0,560.56028,555.35052,557.46303,5.209760000000074,3.097250000000031,556.1295347619047,556.1770545714286,260643.5,431187.6,,1.162917068915525,1.342332246136912,2.505249315052437,0.0,2554.0,3.0,32192.0,0.005988223161116471,-0.3165515998676277,,,0.5616,0.4413,0.144
20240517,566.2051,564.2793,566.2494,562.6484,417833.0,-2993.0,204650.0,1.0,-1.0,3770.0,0.0,3.0,0.0,31727.0,0.0,561.33208,556.75067,557.3649250000001,4.581410000000005,3.967154999999934,556.8572574603174,556.0336363015873,258649.5,,,1.108860838014937,1.342332246136912,2.451193084151849,0.0,3770.0,3.0,31727.0,-0.007163148913561159,-0.3037032125518712,,,0.5753,0.46,0.16
20240520,580.3046,567.8542,583.6689,567.8542,435389.0,17556.0,513090.0,1.0,-1.0,2520.0,0.0,3.0,0.0,34898.0,0.0,565.65498,559.8788400000001,557.92944,5.776139999999941,7.725540000000024,558.6976541269842,556.1577767142857,292220.5,615708.0,0.2185,1.229879073855285,1.382656406964902,2.612535480820187,0.0,2520.0,3.0,34898.0,0.0403225621226076,-0.3383069114201524,,,0.6027,0.5,0.119
20240521,573.6989,575.0993,582.6403,572.6735,424207.0,-11182.0,417302.0,1.0,-1.0,4359.0,0.0,3.0,0.0,33647.0,0.0,569.2073,562.18116,558.2769249999999,7.026140000000055,10.93037500000014,560.3318952380953,556.5039694999999,309444.2,500762.4,,1.260927682417955,1.387580649492272,2.648508331910227,0.0,4359.0,3.0,33647.0,-0.026359772469572638,-0.3835962992377437,,,0.6164,0.452,0.068
20240522,574.8668,577.0232,579.1967,573.4654,421345.0,-2862.0,281250.0,1.0,-1.0,3057.0,-947.0,3.0,0.0,32002.0,0.0,572.14094,564.6902000000001,558.5375099999999,7.450739999999882,13.60343000000012,562.0298417460317,557.0990235793652,314635.0,,,1.247156715190004,1.387580649492272,2.634737364682276,0.0,2110.0,3.0,32002.0,-0.006792533434596352,-0.3564964385781623,,,0.6438,0.4867,0.098
20240523,561.6131,574.2051,574.3451,558.7427,406652.0,-14693.0,434484.0,1.0,-1.0,4140.0,0.0,3.0,0.0,30244.0,0.0,571.3376999999999,565.94899,558.6326750000001,5.388709999999946,12.70502499999986,562.6905201587302,557.8382460079365,336469.4,521380.8,,1.384451986011028,1.393150552876435,2.777602538887463,0.0,4140.0,3.0,30244.0,-0.0361316309768549,-0.3755187654497811,,,0.7123,0.5267,0.078
20240524,556.509,561.4904,562.744,552.4443,403442.0,-3210.0,353005.0,1.0,-1.0,4198.0,0.0,3.0,0.0,30148.0,0.0,569.3984800000001,565.36528,559.142435,4.033200000000079,10.25604500000009,562.544165079365,558.5595848333334,336819.9,,,1.395718418167738,1.406533636851131,2.802252055018869,0.0,4198.0,3.0,30148.0,-0.007956534024717308,-0.3936928550323122,,,0.7808,0.6227,0.056
20240527,557.7364,556.5664,559.6849,555.5174,399143.0,-4299.0,217871.0,1.0,-1.0,4061.0,0.0,3.0,0.0,31683.0,0.0,564.8848399999999,565.26991,559.391675,-0.3850700000000415,5.493164999999976,562.3943752380951,559.2482612301587,325231.7,,,1.398494556437074,1.406533636851131,2.805028193288206,0.0,4061.0,3.0,31683.0,-0.01077057595899214,-0.3897655261651757,,,0.8493,0.6587,0.063
20240528,557.903,559.1681,562.294,557.8154,396419.0,-2724.0,237754.0,1.0,-1.0,3855.0,0.0,3.0,0.0,30625.0,0.0,561.72566,565.46648,559.655975,-3.740820000000099,2.069684999999936,562.340211031746,559.9502579126984,326337.1,,,1.407156897385607,1.406533636851131,2.813690534236738,0.0,3855.0,3.0,30625.0,-0.006871517258254523,-0.3440642836282289,,,0.863,0.696,0.113
20240529,561.605,560.4457,563.9904,559.2566,396785.0,366.0,272486.0,1.0,-1.0,3933.0,0.0,3.0,0.0,31853.0,0.0,559.0733,565.60712,559.89097,-6.533819999999992,-0.817670000000021,562.5281787301587,560.6543633571429,329121.5,,0.17986,1.449173624231245,1.406533636851131,2.855707261082376,0.0,3933.0,3.0,31853.0,0.0009224139017351967,-0.348048568847466,,,0.9041,0.7507,0.11
20240530,556.2029,558.2669,560.453,553.5593,394414.0,-2371.0,253029.0,1.0,-1.0,4326.0,0.0,3.0,0.0,31010.0,0.0,557.99126,564.66448,560.0074999999999,-6.673220000000015,-2.016239999999925,562.2448489682541,561.2658947777778,318492.1,,,1.382880889263722,1.430732464468303,2.813613353732025,0.0,4326.0,3.0,31010.0,-0.006011449897823099,-0.3550814578923785,,,0.9041,0.7893,0.103
20240531,558.8477,557.393,559.9175,556.3573,391601.0,-2813.0,205710.0,1.0,-1.0,3956.0,-116.0,3.0,0.0,32387.0,0.0,558.4590000000001,563.9287400000001,560.339705,-5.469740000000002,-1.880704999999921,562.1072334126985,561.7908923730159,318598.1,,,1.364781069597865,1.430732464468303,2.795513534066168,0.0,3840.0,3.0,32387.0,-0.007183332013963192,-0.3731455935599939,,,0.9178,0.8067,0.085
20240603,553.2382,561.0399,562.5298,550.4723,387981.0,-3620.0,319714.0,1.0,-1.0,4971.0,-189.0,3.0,0.0,29615.0,0.0,557.55936,561.2221,560.5504699999999,-3.662739999999985,-2.991109999999935,561.6222999206349,562.083356952381,299260.5,,,1.476184094820475,1.430732464468303,2.906916559288778,0.0,4782.0,3.0,29615.0,-0.009330353805985344,-0.3059757407637782,,,0.9178,0.856,0.168
20240604,558.0172,555.5665,559.2776,554.2163,385816.0,-2165.0,208399.0,1.0,-1.0,4596.0,-217.0,3.0,0.0,30643.0,0.0,557.5822000000001,559.6539300000001,560.917545,-2.071730000000002,-3.335344999999961,561.3119828571429,562.1813657142858,278370.2,,,1.488611836540885,1.406533636851131,2.895145473392016,0.0,4379.0,3.0,30643.0,-0.0056114831940614176,-0.2987380871522773,,,0.9589,0.9693,0.179
20240605,555.3339,555.6265,557.2241,551.2885,385986.0,170.0,238809.0,1.0,-1.0,5315.0,0.0,3.0,0.0,29818.0,0.0,556.32798,557.70064,561.19542,-1.372659999999996,-4.867439999999988,560.7403203968255,562.0524135793651,274126.1,,0.18032,1.455588279075047,1.406533636851131,2.862121915926179,0.0,5315.0,3.0,29818.0,0.0004404304819345779,-0.2759473932279258,,,0.9863,0.98,0.208
20240606,563.8198,557.364,566.0057,555.9319,401316.0,15330.0,284636.0,1.0,-1.0,4899.0,0.0,3.0,0.0,31127.0,0.0,557.85136,557.92131,561.93515,-0.06994999999994889,-4.083790000000022,560.7480453968255,561.8581661031747,259141.3,,0.197455,1.545877912826754,1.412154320484958,2.958032233311712,0.0,4899.0,3.0,31127.0,0.038199324223305325,-0.2872053025700407,,,1.0,0.9827,0.193
20240607,563.9835,561.7029,567.3262,560.3492,401327.0,11.0,280157.0,1.0,-1.0,5407.0,0.0,3.0,0.0,32696.0,0.0,558.87852,558.66876,562.01702,0.2097599999999602,-3.138500000000022,560.943816111111,561.6981312063492,251856.5,,,1.415558206984478,1.412154320484958,2.827712527469436,0.0,5407.0,3.0,32696.0,2.7409070408918413e-05,-0.278779036899841,,,1.0,0.9813,0.206
20240611,546.6918,549.6171,550.3777,545.8077,387475.0,-13852.0,180956.0,1.0,-1.0,8189.0,0.0,3.0,0.0,27548.0,0.0,557.56924,557.5643,561.417105,0.004940000000033251,-3.847864999999956,559.5853108730158,561.4172247698414,248165.0,,,1.525331998495396,1.442114278800516,2.967446277295912,0.0,8189.0,3.0,27548.0,-0.03574940318730241,-0.3100259843458218,,,1.0,0.9813,0.163
20240612,550.0247,549.9453,550.6494,547.5239,385870.0,-1605.0,170008.0,1.0,-1.0,7554.0,0.0,3.0,0.0,28697.0,0.0,555.97074,556.77647,561.121475,-0.8057300000000396,-5.150735000000054,558.4317062698412,561.0263742936507,241390.4,,,1.507453759496447,1.442114278800516,2.949568038296963,0.0,7554.0,3.0,28697.0,-0.004159431933034441,-0.2648730618700565,,,1.0,0.9813,0.227
20240613,550.3333,554.5689,555.5455,547.8899,385847.0,-23.0,249890.0,1.0,-1.0,7724.0,0.0,3.0,0.0,26324.0,0.0,554.97062,555.6492999999999,560.62821,-0.678679999999872,-5.657589999999914,557.500082857143,560.5235647063492,239130.8,,,1.400930014229078,1.442114278800516,2.843044293029594,0.0,7724.0,3.0,26324.0,-5.9609119676970406e-05,-0.3147096217691416,,,1.0,0.9813,0.156
20240614,550.2368,551.5792,551.6827,545.4816,384534.0,-1313.0,216615.0,1.0,-1.0,7322.0,0.0,3.0,0.0,28195.0,0.0,552.25402,555.0526900000001,559.8585850000001,-2.798670000000129,-7.604565000000093,556.484979920635,559.9475778015874,235489.4,,,1.34940452397697,1.442114278800516,2.791518802777487,0.0,7322.0,3.0,28195.0,-0.0034145225129637432,-0.3234971037980687,,,1.0,0.9827,0.145
20240617,551.3251,553.9115,555.1743,550.8401,385502.0,968.0,219678.0,1.0,-1.0,6965.0,0.0,3.0,0.0,28822.0,0.0,549.72234,554.30043,559.114585,-4.578089999999975,-9.392245000000003,555.6986428571429,559.3067187460317,236886.2,,,1.360417155867684,1.442114278800516,2.8025314346682,0.0,6965.0,3.0,28822.0,0.002511011616022744,-0.295396504891464,,,1.0,0.9827,0.185
20240618,552.1335,551.8224,553.486,550.2966,385993.0,491.0,171275.0,1.0,-1.0,7442.0,0.0,3.0,0.0,28227.0,0.0,550.8106799999999,554.18996,557.70603,-3.379280000000108,-6.895350000000121,555.0556789682538,558.6500566507937,222042.3,,,1.343822392396589,1.442114278800516,2.785936671197105,0.0,7442.0,3.0,28227.0,0.0012720437935402973,-0.3101577622289149,,,1.0,0.9827,0.165
20240619,554.335,551.0726,554.8517,550.8373,390440.0,4447.0,169260.0,1.0,-1.0,6661.0,0.0,3.0,0.0,28269.0,0.0,551.67274,553.8217400000001,556.7378350000001,-2.149000000000115,-5.065095000000156,554.5830884126985,557.9771672063492,218128.4,,,1.318382271859728,1.442114278800516,2.760496550660244,0.0,6661.0,3.0,28269.0,0.011389714168630263,-0.3227638081692991,,,1.0,0.9827,0.146
20240620,559.1107,554.1261,559.4274,553.4026,395944.0,5504.0,178194.0,1.0,-1.0,6280.0,0.0,3.0,0.0,31527.0,0.0,553.42822,554.1994199999999,555.9500300000001,-0.771199999999908,-2.521810000000073,554.6649913492064,557.3696343015874,212066.9,,0.168475,1.291871114352454,1.442114278800516,2.73398539315297,0.0,6280.0,3.0,31527.0,0.013900955690703735,-0.2838696339595096,,,1.0,0.9853,0.203
20240621,561.6566,557.9953,563.8619,557.7825,405171.0,9227.0,227674.0,1.0,-1.0,5773.0,0.0,3.0,0.0,32451.0,0.0,555.7121800000001,553.9831,555.952205,1.729080000000067,-0.240024999999946,555.0923443650794,556.8040641984128,206370.7,,0.17089,1.321838175888544,1.412154320484958,2.733992496373501,0.0,5773.0,3.0,32451.0,0.022773100740181306,-0.2852125276845,,,1.0,1.0,0.202
20240624,553.3786,562.3234,563.6036,552.6916,397216.0,-7955.0,273521.0,1.0,-1.0,7890.0,0.0,3.0,0.0,27934.0,0.0,556.1228800000001,552.92261,555.795685,3.20027000000016,0.3271950000000743,555.1085457936508,556.2205371666666,205707.1,328225.2,,1.307072414278814,1.442114278800516,2.749186693079331,0.0,7890.0,3.0,27934.0,-0.02002688713445581,-0.2901975789121405,,,1.0,1.0,0.191
20240625,554.4119,554.2189,556.3973,553.5912,391014.0,-6202.0,160622.0,1.0,-1.0,8142.0,0.0,3.0,0.0,30040.0,0.0,556.57856,553.69462,555.62946,2.883940000000052,0.949100000000044,554.9792611904762,555.7599321984128,203673.7,,,1.26878656150625,1.442114278800516,2.710900840306766,0.0,8142.0,3.0,30040.0,-0.015861324658452126,-0.3270545402772939,,,1.0,1.0,0.139
20240626,550.9442,554.3897,555.0957,549.0719,360803.0,-30211.0,287477.0,1.0,-1.0,9554.0,0.0,3.0,0.0,21928.0,0.0,555.9003999999999,553.78657,555.28152,2.113829999999894,0.6188799999998764,554.6104484920635,555.377806420635,215420.6,344972.4,,1.260423100604835,1.442114278800516,2.702537379405351,0.0,9554.0,3.0,21928.0,-0.08373267406313141,-0.3286444928103121,,,0.9863,0.9733,0.138
20240627,547.9146,550.7297,550.7297,546.3845,359264.0,-1539.0,222547.0,1.0,-1.0,9859.0,0.0,3.0,0.0,21495.0,0.0,553.66118,553.5447,554.597,0.1164799999999104,-0.9358200000000352,554.0005296031746,555.0278510952381,212686.3,,,1.184109381908582,1.442114278800516,2.626223660709098,0.0,9859.0,3.0,21495.0,-0.0042837579050503255,-0.3152088325986873,,,1.0,1.0,0.158
20240628,553.9851,552.6309,554.2379,551.4067,353855.0,-5409.0,185832.0,1.0,-1.0,9785.0,0.0,3.0,0.0,23191.0,0.0,552.12688,553.9195299999999,554.48611,-1.792649999999867,-2.359230000000025,553.8427521428572,554.7636283174604,209608.0,,,1.177190112730698,1.442114278800516,2.619304391531215,0.0,9785.0,3.0,23191.0,-0.015285922199771092,-0.3331514912989819,,,1.0,1.0,0.132
20240701,554.0879,555.6668,556.5293,552.0626,351440.0,-2415.0,174208.0,1.0,-1.0,9924.0,0.0,3.0,0.0,23106.0,0.0,552.2687400000001,554.1958099999999,554.24812,-1.927069999999844,-1.979379999999878,553.8510137301587,554.5788654047619,205061.0,,,0.9990343339603238,1.412154320484958,2.411188654445282,0.0,9924.0,3.0,23106.0,-0.0068717277486911,-0.3206023998338698,,,1.0,1.0,0.149
20240702,555.1578,555.0426,555.7556,552.914,352058.0,618.0,149461.0,1.0,-1.0,10108.0,0.0,3.0,0.0,22932.0,0.0,552.4179200000001,554.49824,554.3441,-2.080319999999915,-1.926179999999931,553.8794066666667,554.4612381746032,202879.6,,,0.9839707159536774,1.392309848405289,2.376280564358966,0.0,10108.0,3.0,22932.0,0.0017553925773594124,-0.3445279693235885,,,1.0,1.0,0.113
20240703,558.4706,554.7406,558.8562,553.7,354965.0,2907.0,194814.0,1.0,-1.0,9095.0,0.0,3.0,0.0,23738.0,0.0,553.9232,554.9118,554.36677,-0.9886000000000195,-0.4435700000000224,554.1642815873015,554.4193574920635,205435.0,,,0.9507179210339705,1.392309848405289,2.343027769439259,0.0,9095.0,3.0,23738.0,0.008189539813784457,-0.326118213713108,,,1.0,1.0,0.143
20240704,561.1422,560.3395,563.0431,559.5466,359844.0,4879.0,199479.0,1.0,-1.0,8668.0,0.0,3.0,0.0,25442.0,0.0,556.56872,555.1149499999999,554.657185,1.453770000000077,1.911534999999958,554.7645766666666,554.4293160238095,207563.5,,,0.9284178747577662,1.387020179844842,2.315438054602608,0.0,8668.0,3.0,25442.0,0.013558653194161914,-0.4433474852316913,,,1.0,1.0,0.022
20240705,562.5015,561.4057,562.8928,560.5183,365963.0,6119.0,129637.0,1.0,-1.0,8302.0,0.0,3.0,0.0,25861.0,0.0,558.272,555.19944,554.59127,3.072560000000067,3.68073000000004,555.4972041269841,554.469802,197759.8,,0.15318,0.8941373145121725,1.343435163251818,2.23757247776399,0.0,8302.0,3.0,25861.0,0.01672026953544484,-0.3652118975695239,,,1.0,1.0,0.095
20240708,563.66,563.9368,568.2237,563.4754,373384.0,7421.0,244928.0,1.0,-1.0,7603.0,0.0,3.0,0.0,27394.0,0.0,560.18642,556.22758,554.5750949999999,3.958840000000009,5.611325000000079,556.5157823809524,554.6105256587301,194900.5,293913.6,,0.9253247505470165,1.26872965761354,2.194054408160556,0.0,7603.0,3.0,27394.0,0.019874981252544298,-0.2734348258904738,,,1.0,1.0,0.228
20240709,561.6038,562.9692,564.6203,558.4162,375271.0,1887.0,192851.0,1.0,-1.0,7988.0,0.0,3.0,0.0,26533.0,0.0,561.4756199999999,556.94677,555.320695,4.52884999999992,6.154924999999935,557.1097197619047,554.8235715158729,198123.4,,,0.9525424096138182,1.26872965761354,2.221272067227358,0.0,7988.0,3.0,26533.0,0.005028366167383038,-0.3072783056070988,,,1.0,1.0,0.176
20240710,564.1754,561.0396,564.2786,558.8948,381949.0,6678.0,228868.0,1.0,-1.0,7568.0,0.0,3.0,0.0,27590.0,0.0,562.61658,558.26989,556.02823,4.346689999999967,6.588349999999991,557.8169680952382,555.1442234761905,192262.5,,,0.9437094550054018,1.26872965761354,2.212439112618942,0.0,7568.0,3.0,27590.0,0.017484009645266776,-0.3881668434377694,,,1.0,1.0,0.065
20240711,566.1747,565.2438,567.1784,563.8972,391869.0,9920.0,215617.0,1.0,-1.0,7079.0,0.0,3.0,0.0,28520.0,0.0,563.62308,560.0959,556.8203000000001,3.52717999999993,6.802779999999871,558.7642148412699,555.620592,191569.5,,0.159275,0.9073239496402498,1.221826825987129,2.129150775627378,0.0,7079.0,3.0,28520.0,0.025314582169041186,-0.4028601181618526,,,1.0,1.0,0.049
20240712,569.433,570.853,573.3125,567.6452,393205.0,1336.0,354303.0,1.0,-1.0,6504.0,0.0,3.0,0.0,33037.0,0.0,565.00938,561.64069,557.7801099999999,3.368690000000015,7.229270000000042,560.0091800793651,556.2372347936508,208416.6,425163.6,,0.8572212603183915,1.221826825987129,2.07904808630552,0.0,6504.0,3.0,33037.0,0.003397718747218372,-0.504714626566559,,,1.0,1.0,0.013
20240715,569.2581,567.7827,572.2073,567.2595,397373.0,4168.0,226247.0,1.0,-1.0,6994.0,0.0,3.0,0.0,33889.0,0.0,566.129,563.15771,558.6767600000001,2.971290000000067,7.452239999999961,561.1096745238095,556.9631008730158,213620.5,,0.16077,0.880208224296332,1.193927952852708,2.074136177149041,0.0,6994.0,3.0,33889.0,0.01048888575721048,-0.5051420208624472,,,1.0,1.0,0.013
20240716,575.7526,571.1747,575.7861,570.4981,416313.0,18940.0,299547.0,1.0,-1.0,5258.0,0.0,3.0,0.0,37472.0,0.0,568.95876,565.21719,559.857715,3.741570000000024,9.101045,562.580594047619,557.8332196111112,228629.1,359456.4,0.177675,0.8838432604010528,1.157697809864176,2.041541070265229,0.0,5258.0,3.0,37472.0,0.045494615829916436,-0.3337344558425143,,,1.0,1.0,0.138
20240717,582.4067,575.3994,586.6121,575.2861,418170.0,1857.0,448763.0,1.0,-1.0,4870.0,0.0,3.0,0.0,39350.0,0.0,572.6050200000001,567.6108,561.2612999999999,4.994220000000041,11.34372000000019,564.5723112698413,558.874022579365,254024.0,538515.6,0.183655,0.9656563755514285,1.157697809864176,2.123354185415605,0.0,4870.0,3.0,39350.0,0.004440777674151661,-0.3095284694747889,,,1.0,1.0,0.18
20240718,582.396,582.9819,585.0875,576.6688,411565.0,-6605.0,400657.0,1.0,-1.0,4796.0,0.0,3.0,0.0,40898.0,0.0,575.84928,569.73618,562.425565,6.113100000000031,13.42371500000002,566.5675044444445,560.0543153571429,274141.8,480788.4,0.186185,0.9886313656964589,1.157697809864176,2.146329175560635,0.0,4796.0,3.0,40898.0,-0.016048497807150754,-0.3080385945274672,,,1.0,1.0,0.182
20240719,567.0906,580.823,581.4576,564.951,390488.0,-21077.0,450354.0,1.0,-1.0,6285.0,0.0,3.0,0.0,34534.0,0.0,575.3808,570.19509,562.697265,5.185709999999972,12.68353500000001,567.4721278571428,561.2518077301587,306213.5,540424.7999999999,,1.150482862113835,1.157697809864176,2.308180671978011,0.0,6285.0,3.0,34534.0,-0.053976050480424496,-0.338619373401946,,,1.0,1.0,0.132
20240722,566.6656,564.6716,568.4659,560.9469,384703.0,-5785.0,354553.0,1.0,-1.0,7218.0,0.0,3.0,0.0,32170.0,0.0,574.8623,570.49565,563.361615,4.36665000000005,11.50068499999998,567.7314670634921,562.3733761984128,317176.0,,,1.207647478141253,1.157697809864176,2.365345288005429,0.0,7218.0,3.0,32170.0,-0.015037574440542444,-0.3384088019792564,,,1.0,0.9587,0.133
20240723,563.9778,565.1639,568.1992,562.6568,375600.0,-9103.0,305972.0,1.0,-1.0,7699.0,0.0,3.0,0.0,31948.0,0.0,572.5073399999999,570.73305,563.83991,1.774289999999837,8.667429999999854,567.8649339682539,563.4488976190477,328488.1,,,1.211665613824021,1.136860431167751,2.348526044991772,0.0,7699.0,3.0,31948.0,-0.024235889243876464,-0.3315965885876454,,,0.9726,0.9253,0.146
20240724,571.0404,566.5615,571.2086,565.4413,389102.0,13502.0,280390.0,1.0,-1.0,5804.0,0.0,3.0,0.0,32499.0,0.0,570.23408,571.41955,564.84472,-1.185470000000009,5.389359999999897,568.4000539682539,564.5072062063492,333640.3,,,1.243530081747787,1.136860431167751,2.380390512915539,0.0,5804.0,3.0,32499.0,0.03470041274524418,-0.3162578725806894,,,0.9726,0.904,0.17
20240725,556.8295,571.6959,572.813,555.4832,375760.0,-13342.0,511678.0,1.0,-1.0,7611.0,0.0,3.0,0.0,27353.0,0.0,565.12078,570.48503,565.290465,-5.364250000000084,-0.1696850000000723,568.0826525396825,565.4390499761905,363246.4,614013.6,,1.432285820718848,1.136860431167751,2.569146251886599,0.0,7611.0,3.0,27353.0,-0.03550670640834575,-0.3128597925899563,,,0.9726,0.904,0.178
20240726,558.7415,556.5716,560.5474,552.277,376210.0,450.0,375768.0,1.0,-1.0,7281.0,0.0,3.0,0.0,25923.0,0.0,563.45096,569.41588,565.5282850000001,-5.964920000000006,-2.077325000000087,567.3642208730158,566.1745540555555,365392.9,,,1.465201815131299,1.136860431167751,2.60206224629905,0.0,7281.0,3.0,25923.0,0.0011961404534701363,-0.3042891141415262,,,0.9726,0.9293,0.194
20240729,562.7075,560.011,565.8236,559.2016,374014.0,-2196.0,302272.0,1.0,-1.0,6983.0,0.0,3.0,0.0,25981.0,0.0,562.6593399999999,568.7608200000001,565.959265,-6.101480000000151,-3.29992500000003,567.0478933333334,566.7683759365079,372995.4,,,1.476033366507264,1.169512123887133,2.645545490394397,0.0,6983.0,3.0,25981.0,-0.0058714379675627116,-0.3318675054206992,,,0.9863,0.9267,0.146
20240730,563.733,563.1816,563.9178,557.0235,376093.0,2079.0,324840.0,1.0,-1.0,5534.0,0.0,3.0,0.0,30834.0,0.0,562.6103800000001,567.55886,566.388025,-4.948479999999904,-3.777644999999893,566.7173907936508,567.1820556111111,375524.7,,,1.495100617668697,1.169512123887133,2.66461274155583,0.0,5534.0,3.0,30834.0,0.005527888048966612,-0.3628773793943492,,,0.9863,0.9253,0.101
20240731,567.9451,562.5563,569.9592,561.1003,381383.0,5290.0,362586.0,1.0,-1.0,5785.0,-5.0,3.0,0.0,30912.0,0.0,561.99132,566.1126999999999,566.86175,-4.121379999999931,-4.870430000000056,566.7021130952382,567.3950357936508,366907.0,,0.171925,1.56485742218871,1.21617868530972,2.78103610749843,0.0,5780.0,3.0,30912.0,0.013870571053245687,-0.3304194380545213,,,0.9863,0.9227,0.151
20240801,572.5477,567.6722,575.0315,567.1466,388792.0,7409.0,311521.0,1.0,-1.0,4853.0,-146.0,3.0,0.0,32637.0,0.0,565.13496,565.12787,567.432025,0.007089999999948304,-2.297064999999975,567.1423190476193,567.4525172539683,357993.4,,,1.573629577781172,1.228620718120994,2.802250295902166,0.0,4707.0,3.0,32637.0,0.019056462067120722,-0.3197102718080525,,,0.9863,0.9027,0.169
20240802,575.5449,573.8463,575.7398,569.9407,396222.0,7430.0,340082.0,1.0,-1.0,4356.0,-420.0,3.0,0.0,34916.0,0.0,568.49564,565.9732999999999,568.084195,2.522340000000099,0.4114449999999579,567.8096786507936,567.4862723333333,346966.2,,0.190325,1.583072696592855,1.228620718120994,2.811693414713849,0.0,3936.0,3.0,34916.0,0.018752113714029003,-0.2928992519652298,,,0.9863,0.8933,0.213
20240805,561.5404,575.8486,576.6498,556.4534,391180.0,-5042.0,665928.0,1.0,0.0,7031.0,0.0,3.0,0.0,26920.0,0.0,568.26222,565.46078,567.978215,2.801439999999957,0.2840049999999792,567.6141908730159,567.4745447142857,378103.7,799113.6,0.21022,1.757762728649962,1.228620718120994,2.986383446770956,1.0,7031.0,3.0,26920.0,-0.012889207014673552,-0.2892142599002822,,,0.9863,0.8853,0.221
